0.007284,7
0.017276,7
0.027268,8
0.037260,10
0.047248,11
0.057240,12
0.067232,11
0.077228,9
0.087212,8
0.097200,7
0.107192,7
0.117184,8
0.127176,9
0.137168,11
0.147160,12
0.157152,11
0.167140,10
0.177132,8
0.187124,7
0.197116,7
0.207104,8
0.217096,9
0.227088,11
0.237076,12
0.247072,11
0.257060,10
0.267056,8
0.277044,7
0.287032,6
0.297024,7
0.307016,9
0.317008,11
0.327000,12
0.336992,11
0.346980,10
0.356972,8
0.366964,7
0.376956,6
0.386948,7
0.396936,9
0.406924,11
0.416920,12
0.426908,11
0.436900,10
0.446900,8
0.456884,7
0.466872,6
0.476864,7
0.486856,9
0.496848,10
0.506840,12
0.516832,11
0.526824,10
0.536812,9
0.546804,7
0.556796,6
0.566784,7
0.576776,9
0.586768,10
0.596760,11
0.606748,11
0.616740,10
0.626732,9
0.636724,7
0.646716,6
0.656708,7
0.666700,8
0.676688,10
0.686684,11
0.696672,12
0.706664,11
0.716652,9
0.726644,7
0.736632,6
0.746624,7
0.756620,8
0.766604,10
0.776608,11
0.786592,12
0.796580,11
0.806576,9
0.816564,7
0.826552,6
0.836548,7
0.846536,8
0.856528,10
0.866520,11
0.876512,12
0.886504,11
0.896496,9
0.906484,8
0.916476,6
0.926464,7
0.936460,8
0.946452,10
0.956436,11
0.966432,12
0.976424,11
0.986416,9
0.996408,8
1.006392,7
1.016388,7
1.026376,8
1.036368,10
1.046360,11
1.056348,12
1.066344,11
1.076332,9
1.086320,8
1.096316,7
1.106308,7
1.116300,8
1.126288,9
1.136276,11
1.146276,12
1.156260,11
1.166252,10
1.176248,8
1.186236,7
1.196228,7
1.206220,8
1.216208,9
1.226196,11
1.236192,12
1.246180,11
1.256172,10
1.266160,8
1.276156,7
1.286148,6
1.296136,7
1.306132,9
1.316120,11
1.326108,12
1.336100,11
1.346096,10
1.356084,8
1.366072,7
1.376064,6
1.386056,7
1.396048,9
1.406040,11
1.416032,12
1.426024,11
1.436012,10
1.446004,8
1.455996,7
1.465984,6
1.475976,7
1.485972,9
1.495956,10
1.505948,12
1.515948,11
1.525936,10
1.535924,9
1.545916,7
1.555908,6
1.565896,7
1.575892,9
1.585876,10
1.595872,11
1.605860,11
1.615856,10
1.625844,9
1.635836,7
1.645828,6
1.655820,7
1.665812,8
1.675800,10
1.685792,11
1.695784,12
1.705776,11
1.715764,9
1.725756,7
1.735748,6
1.745740,7
1.755728,8
1.765720,10
1.775708,11
1.785704,12
1.795692,11
1.805684,9
1.815672,7
1.825668,6
1.835660,7
1.845648,8
1.855640,10
1.865632,11
1.875624,12
1.885620,11
1.895604,9
1.905596,8
1.915588,6
1.925580,7
1.935568,8
1.945560,10
1.955548,11
1.965544,12
1.975532,11
1.985528,9
1.995516,8
2.005508,7
2.015500,7
2.025488,8
2.035484,10
2.045472,11
2.055464,12
2.065452,11
2.075448,9
2.085436,8
2.095428,7
2.105416,7
2.115408,8
2.125404,9
2.135388,11
2.145380,12
2.155376,11
2.165368,10
2.175360,8
2.185344,7
2.195336,7
2.205332,8
2.215328,9
2.225312,11
2.235304,12
2.245292,11
2.255284,10
2.265280,8
2.275264,7
2.285256,6
2.295252,7
2.305240,9
2.315232,11
2.325220,12
2.335216,11
2.345208,10
2.355196,8
2.365188,7
