0.003096,8
0.019080,4
0.027072,8
0.035068,4
0.043056,8
0.051052,0
0.059044,12
0.067036,0
0.075028,13
0.083024,1
0.091012,9
0.099004,3
0.107000,9
0.114992,5
0.122984,7
0.130976,5
0.138972,5
0.146960,9
0.154956,3
0.162948,9
0.170940,1
0.178932,13
0.186928,0
0.194916,12
0.202912,0
0.210904,8
0.218896,4
0.226892,8
0.234884,4
0.242880,4
0.250868,8
0.258860,4
0.266852,8
0.274844,0
0.282840,12
0.290832,0
0.298820,13
0.306812,1
0.314808,9
0.322804,3
0.330792,9
0.338788,5
0.346776,7
0.354772,5
0.362768,5
0.370760,9
0.378748,0
0.386744,9
0.394736,0
0.402728,12
0.410720,0
0.418712,12
0.426708,0
0.434696,8
0.442688,4
0.450680,8
0.458676,4
0.466668,5
0.474660,8
0.482652,3
0.490648,8
0.498640,1
0.506632,13
0.514624,0
0.522616,13
0.530612,1
0.538600,9
0.546596,3
0.554588,9
0.562576,5
0.570580,4
0.578564,5
0.586556,4
0.594552,8
0.602540,0
0.610536,12
0.618524,0
0.626520,12
0.634512,0
0.642508,12
0.650500,0
0.658488,9
0.666484,4
0.674476,7
0.682468,4
0.690460,5
0.698456,9
0.706444,3
0.714440,9
0.722428,1
0.730420,13
0.738416,0
0.746412,12
0.754404,1
0.762396,8
0.770388,3
0.778380,8
0.786372,4
0.794364,4
0.802356,8
0.810348,4
0.818344,8
0.826336,0
0.834328,12
0.842320,0
0.850312,13
0.858316,0
0.866300,9
0.874292,3
0.882284,9
0.890276,5
0.898268,7
0.906264,5
0.914252,5
0.922248,9
0.930236,3
0.938236,9
0.946224,1
0.954220,13
0.962212,0
0.970204,12
0.978196,0
0.986184,8
0.994180,4
1.002176,8
1.010164,4
1.018160,4
1.026152,8
1.034144,4
1.042132,8
1.050128,0
1.058124,12
1.066112,0
1.074108,13
1.082100,1
1.090088,9
1.098084,3
1.106076,9
1.114068,5
1.122064,7
1.130056,5
1.138044,5
1.146048,9
1.154032,3
1.162024,9
1.170020,1
1.178008,13
1.186004,0
1.193996,12
1.201988,0
1.209980,8
1.217972,4
1.225964,8
1.233956,4
1.241952,4
1.249944,8
1.257940,4
1.265928,8
1.273920,0
1.281912,12
