0.003816,0
0.023804,1
0.033792,12
0.043780,3
0.053772,10
0.063764,6
0.073756,7
0.083744,9
0.093736,4
0.103728,12
0.113720,1
0.123708,14
0.133700,0
0.143692,15
0.153684,0
0.163672,15
0.173660,0
0.183656,14
0.193644,1
0.203640,12
0.213628,4
0.223620,9
0.233608,6
0.243600,6
0.253596,9
0.263584,3
0.273576,12
0.283568,1
0.293560,14
0.303548,0
0.313540,15
0.323532,0
0.333520,15
0.343516,0
0.353512,14
0.363496,2
0.373484,11
0.383476,4
0.393472,9
0.403460,7
0.413452,6
0.423444,10
0.433436,3
0.443424,12
0.453416,1
0.463408,14
0.473400,0
0.483388,15
0.493380,0
0.503368,15
0.513360,0
0.523352,13
0.533344,2
0.543332,11
0.553328,4
0.563320,8
0.573308,7
0.583300,5
0.593288,10
0.603280,3
0.613272,13
0.623260,0
0.633256,14
0.643244,0
0.653236,15
0.663228,0
0.673220,14
0.683208,0
0.693200,13
0.703192,2
0.713184,11
0.723184,5
0.733168,8
0.743156,8
0.753148,5
0.763140,11
0.773128,2
0.783120,13
0.793112,0
0.803108,14
0.813096,0
0.823088,15
0.833076,0
0.843068,14
0.853056,1
0.863048,13
0.873044,3
0.883036,10
0.893024,5
0.903016,7
0.913008,8
0.922996,4
0.932988,11
0.942976,2
0.952972,13
0.962964,0
0.972956,15
0.982944,0
0.992936,15
1.002924,0
1.012916,14
1.022912,1
1.032900,12
1.042888,3
1.052884,10
1.062872,6
1.072864,7
1.082856,9
1.092852,4
1.102836,12
1.112828,1
1.122820,14
1.132808,0
1.142804,15
1.152792,0
1.162784,15
1.172772,0
1.182764,14
1.192760,1
1.202748,12
1.212736,4
1.222732,9
1.232720,6
1.242712,6
1.252704,9
1.262692,3
1.272688,12
1.282680,1
1.292672,14
1.302660,0
1.312652,15
1.322640,0
1.332636,15
1.342624,0
1.352616,14
1.362608,2
1.372600,11
1.382588,4
1.392580,9
1.402572,7
1.412560,6
1.422556,10
1.432540,3
1.442536,12
1.452528,1
1.462524,14
1.472504,0
1.482500,15
1.492492,0
1.502480,15
1.512476,0
1.522460,13
1.532456,2
1.542448,11
1.552436,4
1.562428,8
1.572420,7
1.582408,5
1.592404,10
1.602396,3
1.612380,13
1.622376,0
1.632368,14
1.642356,0
1.652348,15
1.662340,0
1.672328,14
1.682324,0
1.692316,13
1.702304,2
1.712292,11
1.722284,5
1.732276,8
1.742272,8
1.752260,5
1.762252,11
1.772244,2
1.782232,13
1.792220,0
1.802212,14
1.812204,0
1.822196,15
1.832188,0
1.842180,14
1.852172,1
1.862164,13
1.872152,3
1.882144,10
1.892132,5
1.902124,7
1.912116,8
1.922108,4
1.932100,11
1.942088,2
1.952084,13
1.962072,0
1.972064,15
1.982052,0
1.992048,15
2.002036,0
2.012024,14
2.022020,1
2.032012,12
2.042000,3
2.051992,10
2.061984,6
2.071972,7
2.081964,9
2.091956,4
2.101948,12
2.111940,1
2.121932,14
2.131920,0
2.141916,15
2.151900,0
2.161900,15
2.171888,0
2.181880,14
2.191868,1
2.201860,12
2.211848,4
2.221840,9
2.231828,6
2.241820,6
2.251812,9
2.261808,3
2.271796,12
2.281788,1
2.291780,14
2.301772,0
2.311760,15
2.321748,0
2.331740,15
2.341732,0
2.351728,14
2.361716,2
2.371708,11
2.381700,4
2.391688,9
2.401684,7
2.411672,6
2.421664,10
2.431656,3
2.441644,12
2.451636,1
2.461628,14
2.471616,0
2.481608,15
2.491600,0
2.501592,15
2.511584,0
2.521572,13
2.531568,2
2.541556,11
2.551548,4
2.561540,8
2.571532,7
2.581524,5
2.591516,10
2.601504,3
2.611496,13
2.621484,0
2.631476,14
2.641468,0
2.651456,15
2.661452,0
2.671444,14
2.681432,0
2.691424,13
2.701416,2
2.711404,11
2.721396,5
2.731388,8
2.741376,8
2.751368,5
2.761364,11
2.771352,2
2.781344,13
2.791332,0
2.801324,14
2.811316,0
2.821308,15
2.831300,0
2.841288,14
2.851280,1
2.861272,13
2.871264,3
2.881256,10
2.891244,5
2.901244,7
2.911228,8
2.921220,4
2.931212,11
2.941200,2
2.951192,13
2.961184,0
2.971172,15
2.981168,0
2.991156,15
3.001148,0
3.011136,14
3.021128,1
3.031120,12
3.041112,3
3.051100,10
3.061096,6
3.071088,7
3.081080,9
3.091068,4
3.101060,12
3.111052,1
3.121040,14
3.131036,0
3.141020,15
3.151016,0
3.161008,15
3.170996,0
3.180988,14
3.190976,1
3.200968,12
3.210964,4
3.220952,9
3.230948,6
3.240932,6
3.250928,9
3.260916,3
3.270908,12
3.280896,1
3.290888,14
3.300880,0
3.310876,15
3.320864,0
3.330852,15
3.340844,0
3.350836,14
3.360828,2
3.370816,11
3.380812,4
3.390804,9
3.400792,7
3.410784,6
3.420772,10
3.430764,3
3.440756,12
3.450744,1
3.460736,14
3.470728,0
3.480720,15
3.490712,0
3.500704,15
3.510692,0
3.520684,13
3.530680,2
3.540664,11
3.550660,4
3.560652,8
3.570644,7
3.580632,5
3.590624,10
3.600620,3
3.610604,13
3.620600,0
3.630588,14
3.640576,0
3.650572,15
3.660560,0
3.670552,14
3.680540,0
3.690532,13
3.700528,2
